ID,p_Action,p_Adventure,p_Animation,p_Biography,p_Comedy,p_Crime,p_Documentary,p_Drama,p_Family,p_Fantasy,p_Film-Noir,p_History,p_Horror,p_Music,p_Musical,p_Mystery,p_News,p_Romance,p_Sci-Fi,p_Short,p_Sport,p_Thriller,p_War,p_Western
7177,0.43176493,0.103822656,0.08340457,0.021396037,0.24095505,0.36390072,0.0052210544,0.4438991,0.06881052,0.09810198,0.025193674,0.014184123,0.17677528,0.014617064,0.02212136,0.12226291,0.0012157024,0.07450134,0.10666022,0.0298129,0.013357957,0.59605813,0.020305235,0.111756004
7179,0.028643044,0.0109221935,0.051730897,0.024289373,0.65334475,0.058852244,0.00358658,0.7074567,0.05145284,0.03800836,0.010608858,0.0075516,0.048873212,0.031985812,0.03175197,0.033376444,0.000100962956,0.20067364,0.03191772,0.0057250625,0.010016152,0.108898036,0.01378659,0.008535739
7180,0.53699046,0.046566177,0.03440742,0.01875301,0.15379454,0.408975,0.002622774,0.54580593,0.024011692,0.042861093,0.012843685,0.007610262,0.05347669,0.0037545864,0.007988459,0.05009259,3.8151647e-05,0.020903297,0.073761284,0.0033350252,0.020608358,0.58427393,0.032183815,0.015813032
7183,0.01925436,0.017974684,0.05086284,0.07876938,0.61103654,0.043884996,0.004066249,0.8139176,0.0722092,0.06318026,0.005484091,0.010570987,0.010188664,0.023592876,0.034305193,0.017503265,1.5918302e-05,0.49698028,0.0024061208,0.002544685,0.01527698,0.04234405,0.010384688,0.040271133
7184,0.13070108,0.05241289,0.13809298,0.016509082,0.22273353,0.06559825,0.0017352798,0.4586357,0.08898513,0.13992785,0.0066588307,0.005700275,0.23308091,0.005989078,0.014700152,0.15555188,1.7472557e-05,0.048195075,0.20597985,0.0037688713,0.0012455632,0.37700525,0.023030445,0.04797267
7186,0.01812512,0.0041012284,0.012831563,0.050016936,0.49430907,0.10722224,0.005948531,0.7752984,0.01416777,0.013863543,0.004918894,0.003954327,0.019795131,0.021411773,0.021794029,0.04668995,2.1076996e-05,0.31348807,0.008404024,0.0021880693,0.0032570488,0.12684152,0.017330846,0.011410973
7190,0.053622846,0.043580346,0.095765285,0.099816725,0.43818986,0.091684066,0.040579133,0.69050205,0.14601961,0.056177158,0.00976382,0.02885369,0.074121244,0.06804286,0.033340927,0.077892065,0.00074162567,0.118782476,0.020279681,0.015488356,0.034882806,0.11897977,0.051734485,0.04031194
7192,0.04235414,0.029803231,0.015894722,0.027367126,0.43290558,0.04849849,0.0018059778,0.8147996,0.05151359,0.034290574,0.008177906,0.0063527473,0.030168135,0.019842582,0.03048467,0.017870754,2.7461112e-05,0.40115118,0.01534354,0.0029938505,0.020466179,0.09348249,0.04574653,0.03437298
7193,0.16504547,0.13279341,0.055372488,0.047479186,0.2760613,0.05108139,0.013557341,0.7861083,0.12640822,0.09263733,0.004497536,0.0362251,0.016585337,0.01162822,0.02120031,0.014844056,5.156859e-05,0.0825046,0.027531214,0.0030392106,0.033731043,0.08327252,0.08759563,0.12882814
7196,0.14987972,0.014207993,0.032920115,0.025543805,0.28601906,0.3263778,0.0053542303,0.67547274,0.014576379,0.038749702,0.007000536,0.008105212,0.012889809,0.0077881203,0.020595923,0.02544115,1.05787e-05,0.13924807,0.012044745,0.0021790233,0.005378559,0.27317542,0.016022222,0.037765503
7206,0.0711222,0.084339365,0.11425548,0.09866769,0.36802205,0.05942317,0.115633465,0.54299146,0.20130813,0.09687752,0.00907261,0.029708933,0.026824651,0.052479204,0.03749707,0.049228184,0.00022119694,0.09278567,0.07764601,0.016089093,0.024255386,0.10877082,0.05588256,0.064670146
7208,0.22732319,0.02531986,0.018795865,0.06376675,0.0999773,0.518716,0.0121393055,0.74920064,0.011798179,0.034294352,0.044303752,0.029116815,0.09545411,0.004839008,0.008089077,0.25454405,0.00014502145,0.067402646,0.030941155,0.0045363274,0.0028996828,0.62110305,0.076271325,0.033392895
7214,0.041480206,0.018659825,0.03268802,0.13193926,0.30979627,0.074346036,0.013675932,0.80497855,0.027842015,0.04527176,0.02402933,0.017394952,0.024082793,0.05442259,0.088157564,0.04422847,8.701299e-05,0.25058305,0.0112184435,0.006043328,0.03841458,0.12576227,0.06699672,0.028275106
7215,0.08112841,0.045005918,0.06745585,0.01780755,0.25146905,0.17014194,0.0008354994,0.45384115,0.0527909,0.12732697,0.024642423,0.006101447,0.46508336,0.0033588908,0.009990167,0.3629385,4.134845e-05,0.062107515,0.06316743,0.005783278,0.0018734942,0.46198753,0.017352104,0.036585987
7218,0.038739223,0.020465361,0.16741246,0.01813241,0.21515344,0.041128434,0.0014603192,0.52857834,0.08530696,0.26677477,0.01934158,0.011260769,0.4820943,0.007985924,0.04067476,0.1752058,8.3496125e-05,0.18988495,0.07171299,0.0062431702,0.0023230144,0.22611731,0.009324388,0.022874903
7221,0.015068282,0.0038874648,0.02118551,0.04870228,0.22866279,0.034224015,0.0068225493,0.8066796,0.01799372,0.06704599,0.0054298523,0.0065477896,0.17540963,0.090470634,0.04604666,0.012957664,2.125734e-05,0.39633432,0.015679691,0.0031015421,0.013375502,0.12669066,0.020698607,0.017607812
7226,0.28346244,0.28445923,0.23281142,0.019091122,0.29167628,0.060754627,0.0052589583,0.43794653,0.25054154,0.36826476,0.004359761,0.01442343,0.095242955,0.016370177,0.05266514,0.040478818,3.7481717e-05,0.085950375,0.19821611,0.0037911064,0.0062335185,0.1425393,0.015210982,0.06409808
7227,0.11461741,0.052294675,0.026724577,0.052789386,0.2689662,0.12938082,0.0042512836,0.65248513,0.042172167,0.0480446,0.01800221,0.009573975,0.04550715,0.023159176,0.05855307,0.044901635,8.7051005e-05,0.16401763,0.037373956,0.006522169,0.033367146,0.27765357,0.019716658,0.04997808
7230,0.086218685,0.062824294,0.06587349,0.014293585,0.18097447,0.029853323,0.0014481313,0.6234681,0.088867776,0.11578364,0.005527023,0.0054313387,0.10967868,0.0034332678,0.010243385,0.060931318,1.2477754e-05,0.08357292,0.033841517,0.003062447,0.0056395633,0.22629341,0.016153518,0.036130592
7232,0.007138161,0.015550085,0.014559669,0.15071444,0.20148133,0.014846832,0.009361651,0.9102344,0.024211306,0.02946172,0.0049695047,0.043723505,0.050504643,0.032788154,0.03050616,0.04340069,2.5494664e-05,0.39871365,0.012699156,0.0032218657,0.00960341,0.0762826,0.11824482,0.050841406
7239,0.37004066,0.036085002,0.038728047,0.044658538,0.21410803,0.7165813,0.006998114,0.71553326,0.021758959,0.0457919,0.03663818,0.011816718,0.037723687,0.0075012776,0.01415173,0.089907244,0.00013431073,0.06599614,0.029789409,0.007312492,0.009560249,0.6155303,0.020841353,0.13618076
7240,0.026031274,0.013830915,0.051893096,0.115695365,0.43489257,0.036629178,0.035508882,0.7349316,0.081580386,0.05180905,0.0046326807,0.017278658,0.056250177,0.2460285,0.04984929,0.025825392,4.00012e-05,0.45862275,0.026063815,0.010040272,0.04408547,0.04269331,0.012103254,0.0208036
7241,0.06702803,0.029213082,0.08303792,0.049031585,0.30785593,0.14666602,0.0020033629,0.7090191,0.061081048,0.070066385,0.016897969,0.01144756,0.040430047,0.011575939,0.01689221,0.10775629,1.8180946e-05,0.16404599,0.014511571,0.0025244914,0.0049007526,0.24894613,0.02949592,0.025404336
7245,0.009454317,0.009602249,0.023437837,0.08693802,0.21172862,0.09531897,0.035910167,0.8246537,0.021141523,0.05233763,0.017619273,0.012089686,0.09708791,0.08989723,0.0525923,0.03894661,0.0005392054,0.29852542,0.0064239046,0.016236495,0.02249836,0.104435146,0.035402425,0.049421456
7253,0.12092097,0.14926483,0.24545583,0.1140726,0.17428015,0.018055368,0.23026559,0.22100356,0.18031481,0.24800956,0.002224412,0.07152715,0.5132027,0.068746895,0.04762815,0.036085386,0.008437732,0.024480669,0.25500318,0.0704938,0.038486153,0.09901122,0.05222957,0.094855435
7264,0.11079522,0.027973168,0.049145184,0.093394525,0.20690392,0.23090383,0.025514748,0.68755734,0.03717174,0.074672244,0.018825972,0.037119124,0.06138537,0.01642337,0.018851027,0.0956584,0.00048235062,0.16984865,0.02624518,0.0070654983,0.013927583,0.2585843,0.05865354,0.04543001
7266,0.115162715,0.038166616,0.06630563,0.01991922,0.10120393,0.059373736,0.0027958134,0.6976364,0.064852096,0.07139031,0.0036964514,0.017161502,0.28917396,0.004975065,0.009972374,0.09590358,2.5890928e-05,0.02219862,0.19908866,0.001987498,0.04623473,0.42207456,0.042942166,0.0158745
7269,0.054816555,0.04403388,0.11977354,0.015351633,0.4696064,0.036395323,0.0021659867,0.5312144,0.076610714,0.116987385,0.0035601805,0.0042919256,0.085761145,0.008772609,0.019346317,0.077793956,1.2626716e-05,0.18524967,0.042074513,0.0029138874,0.0028267535,0.15636918,0.0066179694,0.018950602
7270,0.13804276,0.030390391,0.034672383,0.072302006,0.18177356,0.09606009,0.006103805,0.84366465,0.016252076,0.05903462,0.02687988,0.015057084,0.017989758,0.020381013,0.040709924,0.05612535,4.2747633e-05,0.38942292,0.033000052,0.0028183092,0.00942933,0.24755538,0.109885566,0.017821342
7274,0.016678758,0.058203667,0.33348066,0.10166248,0.9084966,0.014166804,0.057275213,0.43097463,0.35458767,0.15444419,0.0039324705,0.02788163,0.015744658,0.12370434,0.11084826,0.014823513,0.00043336392,0.5436885,0.019951914,0.0110125635,0.14837854,0.008777213,0.01583159,0.043884985
7280,0.36323175,0.5177504,0.24820918,0.044282433,0.2980681,0.047870856,0.0060437084,0.4308453,0.22280611,0.20358717,0.009883084,0.035761632,0.086971775,0.013707368,0.051650196,0.081637405,0.00011453088,0.15123886,0.17051235,0.0119981505,0.0051832153,0.14771865,0.108994015,0.057874925
7285,0.18808739,0.30974817,0.2161414,0.044318944,0.4710159,0.01170557,0.020226818,0.41980106,0.3273786,0.18412592,0.0016185642,0.0682432,0.05884737,0.02173493,0.024903987,0.0320993,0.00019138186,0.07325123,0.14699014,0.010137874,0.016277598,0.058790535,0.07376104,0.123251855
7287,0.4995038,0.06031821,0.036446415,0.03272733,0.22632875,0.38353974,0.0033888747,0.6159995,0.023731913,0.034925234,0.011839524,0.022267025,0.025448037,0.0067801857,0.0073726797,0.07655139,6.552978e-05,0.04910923,0.084634386,0.0043068635,0.0070918435,0.4609057,0.085973345,0.055355467
7291,0.08847722,0.044150587,0.050821334,0.029003855,0.18251643,0.06772751,0.02682585,0.40954962,0.040426724,0.083380766,0.01017186,0.01022825,0.119721495,0.030872852,0.014708927,0.05464771,0.00014016088,0.14185193,0.07753799,0.0065905056,0.0038820417,0.21375276,0.023706375,0.038042378
7294,0.033847954,0.013519971,0.018576238,0.0957996,0.42957723,0.08011345,0.0012193053,0.89738935,0.026459867,0.026081583,0.012785751,0.01011515,0.008586906,0.024597948,0.053260237,0.028124014,1.0390559e-05,0.73337275,0.0049584275,0.0016056007,0.013286073,0.077219196,0.029088793,0.022640757
7295,0.03774098,0.005884184,0.01025284,0.024131952,0.4684642,0.12205938,0.0006936196,0.85682535,0.014051757,0.023821147,0.013294257,0.002331686,0.035094317,0.010196429,0.044025254,0.03233441,1.8985507e-05,0.40079352,0.008413057,0.0030121228,0.006967595,0.25781086,0.018381538,0.009259344
7301,0.3685096,0.30629548,0.50497967,0.016867602,0.15858153,0.041345708,0.002537472,0.40120453,0.35319406,0.6170824,0.003703062,0.020359669,0.51701254,0.007968739,0.02700159,0.10430987,4.789954e-05,0.02693653,0.34616727,0.0033060908,0.0067549674,0.28874442,0.008696532,0.07055869
7305,0.039757516,0.03218556,0.08891754,0.060388163,0.22248234,0.037704322,0.19975743,0.27118412,0.034591526,0.04830073,0.000980994,0.017564183,0.047523137,0.05084673,0.008393314,0.031410344,4.5526198e-05,0.0266323,0.041534178,0.007436653,0.0036507205,0.09784417,0.037630796,0.017951561
7310,0.12513174,0.02825286,0.06250331,0.0109930225,0.23024684,0.10297022,0.0012952818,0.50414705,0.0540369,0.10979823,0.007399553,0.0031964811,0.36463055,0.0044773445,0.0058556455,0.12310946,1.2860731e-05,0.050227825,0.095247276,0.0026131647,0.0011027267,0.51453346,0.0045049703,0.02125293
7311,0.10601534,0.062287826,0.0834238,0.06589412,0.16048127,0.08833427,0.03438577,0.622272,0.05051044,0.06303972,0.0049730944,0.02759013,0.060814653,0.051453408,0.013366544,0.035266064,0.00055024493,0.09265335,0.112168424,0.014347257,0.011584736,0.11168498,0.063232794,0.052461244
7312,0.47332957,0.14171062,0.048646297,0.028543934,0.14795852,0.3169465,0.0017153429,0.51034003,0.026933128,0.03349016,0.0055745114,0.028587244,0.02810415,0.005126934,0.013223475,0.09315258,1.2467299e-05,0.05063529,0.04300282,0.0022927097,0.0032829705,0.55282825,0.11041072,0.059937764
7314,0.06280881,0.031280864,0.05079892,0.049917147,0.27655932,0.21568447,0.03441564,0.6087368,0.05086512,0.04152624,0.016361289,0.027733041,0.06980901,0.044476513,0.030795852,0.08217454,0.0016351413,0.12854274,0.04401208,0.028601818,0.014117549,0.18270782,0.06333212,0.05430742
7321,0.14263533,0.1228575,0.14311533,0.032630548,0.45596483,0.053298898,0.009306417,0.59067374,0.15377906,0.10997092,0.0060862997,0.030412415,0.030848786,0.015425227,0.074111395,0.053166248,0.00013616028,0.14872256,0.10706462,0.007643678,0.050306715,0.10976885,0.045324303,0.06621984
7326,0.020133557,0.02485719,0.04578438,0.09103263,0.23822711,0.020292789,0.030347815,0.77271914,0.040114973,0.038500756,0.006246052,0.016874664,0.041194115,0.035970084,0.03819374,0.04662852,4.3602526e-05,0.21401376,0.011779996,0.0036580283,0.010298254,0.09370109,0.082170025,0.023171512
7327,0.08775491,0.2079029,0.16043358,0.04183561,0.72749144,0.03043734,0.0014902465,0.49497423,0.34631777,0.21507241,0.0068280995,0.008483684,0.016351076,0.036823496,0.13717699,0.0149224205,1.9304794e-05,0.57317007,0.0139019145,0.0040039844,0.017845603,0.03784175,0.01736611,0.09740459
7329,0.017935108,0.009727778,0.03669833,0.021382837,0.4213538,0.018372213,0.0007829059,0.81214404,0.038222905,0.05220944,0.004226315,0.009691295,0.021529857,0.008786015,0.018382566,0.027782984,3.3798872e-06,0.59377694,0.0036704924,0.00068449386,0.0010636912,0.09945845,0.03197115,0.02467806
7330,0.108286306,0.029133754,0.03690885,0.07803979,0.3402112,0.44424325,0.0031699273,0.7716376,0.056867957,0.053778995,0.024902059,0.014025237,0.04577399,0.021692514,0.02399169,0.109161034,9.294514e-05,0.12740372,0.012915804,0.00945038,0.06641158,0.30850983,0.032197844,0.024556693
7339,0.018110245,0.01635051,0.041761354,0.03466978,0.46451908,0.11918678,0.0046931575,0.582861,0.06336245,0.04999751,0.014641446,0.008692357,0.27162322,0.010418412,0.02430962,0.17328127,0.00016651221,0.14141688,0.011026527,0.0074256873,0.11521335,0.22455566,0.01624511,0.025462965
7340,0.07867262,0.14932872,0.2169224,0.061731756,0.39204654,0.19921839,0.018971374,0.46342024,0.23815536,0.12892745,0.016205236,0.026482513,0.055908978,0.021600822,0.0247686,0.09920982,0.001421726,0.06359787,0.029224921,0.02742645,0.017469661,0.13008319,0.080940805,0.17519076
7343,0.87623656,0.4885321,0.18717417,0.012027771,0.09067838,0.53218085,0.00045471085,0.36664915,0.0594599,0.37735212,0.024471194,0.015490996,0.20828113,0.0011703612,0.027573666,0.2667275,0.00013445567,0.02204026,0.3501964,0.009495473,0.0020820205,0.7750109,0.10001665,0.03146101
7345,0.046819936,0.018377095,0.033755228,0.06567609,0.17403391,0.07099309,0.0063425065,0.67773587,0.022737727,0.07783218,0.014372505,0.01904631,0.13302103,0.01582771,0.044625808,0.09901969,2.3221799e-05,0.40561858,0.035599075,0.005457147,0.008083042,0.21225493,0.11444339,0.03992476
7350,0.09191835,0.076950476,0.069186434,0.03576616,0.5785959,0.0956349,0.0006097698,0.7955864,0.22180505,0.12005495,0.023148758,0.012505882,0.019203098,0.0068434826,0.056087825,0.049714305,1.1749026e-05,0.3479374,0.024149,0.0021408726,0.026608229,0.0900995,0.039139252,0.06394727
7351,0.22449271,0.16051924,0.16144054,0.13991353,0.4417802,0.19283015,0.16764028,0.37656453,0.14832076,0.121506125,0.01919622,0.08114434,0.02009249,0.05520667,0.061391238,0.028995689,0.0073833372,0.12088263,0.0653179,0.11579658,0.06517574,0.11509344,0.12974107,0.08089162
7353,0.15147611,0.08247649,0.088832945,0.017956361,0.4591141,0.0807732,0.0020394635,0.7067995,0.07341233,0.118716374,0.0052823485,0.008686585,0.037547886,0.009377455,0.04577644,0.06546803,2.2489183e-05,0.17858912,0.05183308,0.0014947143,0.0028996842,0.18060628,0.038661495,0.04742083
7355,0.052824482,0.039608534,0.17277485,0.04207709,0.6292364,0.072809994,0.008355035,0.69802606,0.28279242,0.11408389,0.008382895,0.008081268,0.050980713,0.04199718,0.15592319,0.03432254,0.00018946487,0.26180848,0.02091356,0.011853232,0.026518269,0.07691962,0.012029138,0.037301827
7357,0.059763875,0.06144362,0.088831425,0.13135847,0.13663837,0.039765507,0.03762394,0.75869673,0.08507891,0.061472386,0.006100973,0.04682877,0.029913789,0.05630436,0.018329889,0.022907829,4.994472e-05,0.10083022,0.044092793,0.0070277164,0.012905802,0.14279354,0.16978009,0.09707309
7358,0.39026126,0.16984828,0.11468125,0.05820116,0.14429852,0.062488936,0.08806442,0.44484702,0.08020834,0.08967081,0.004562223,0.06933877,0.13498576,0.025534518,0.02779345,0.036777694,0.0015219592,0.020216111,0.31520376,0.027212553,0.009191539,0.2610853,0.1961658,0.10458426
7368,0.31051594,0.03430963,0.042211574,0.007904293,0.20705546,0.49396795,0.0034509578,0.25506043,0.030841777,0.069838755,0.028908258,0.0030868703,0.721655,0.0045403065,0.008575933,0.3350762,0.0002883383,0.012664586,0.2539377,0.013932325,0.0021815277,0.75141186,0.0076400293,0.023133414
7373,0.20204741,0.12594645,0.1364827,0.14820866,0.28175724,0.19899523,0.0110241715,0.6938726,0.14513761,0.10513647,0.03590011,0.06718434,0.011606712,0.017130075,0.018170172,0.0427694,0.00031301664,0.11600084,0.062799424,0.011785348,0.05398687,0.2005944,0.081407316,0.11544565
7374,0.13660203,0.09854988,0.37844655,0.037065223,0.3865423,0.038466234,0.026012572,0.2350872,0.17411248,0.21852353,0.0026467647,0.012653579,0.40561402,0.019427527,0.042098064,0.051058356,5.893562e-05,0.042559136,0.3114259,0.01866324,0.0054056286,0.12735622,0.007687087,0.035787143
7378,0.08807701,0.020314466,0.036698103,0.062870815,0.5021247,0.12658401,0.0042486778,0.65735954,0.056252,0.029999956,0.020961784,0.010073108,0.028765323,0.04123257,0.025161551,0.041370742,2.0569545e-05,0.26728323,0.034300447,0.0020974292,0.010247915,0.16372532,0.031301823,0.038174134
7380,0.04386816,0.018793654,0.026451398,0.049758304,0.21789801,0.052715972,0.0023469522,0.8946335,0.035699155,0.052132018,0.015948657,0.017960439,0.023556875,0.017379785,0.045191552,0.035540555,3.5132136e-05,0.47530985,0.011264194,0.0036595634,0.008869109,0.13837373,0.08192179,0.046136178
7385,0.037470862,0.05558932,0.13232535,0.22235668,0.47481573,0.025855316,0.16682902,0.59342736,0.18486838,0.1637117,0.018884934,0.08267931,0.11391343,0.09150668,0.11240936,0.048296936,0.0035143094,0.23666936,0.062537305,0.050600328,0.0409379,0.074953794,0.06301842,0.081744
7390,0.008239223,0.020651976,0.1622828,0.082907185,0.71817434,0.026541837,0.06406808,0.5583093,0.21928142,0.113561444,0.020529712,0.0137815345,0.07018214,0.13846113,0.19592202,0.05891396,0.0007649905,0.41508362,0.041134596,0.024090806,0.035421558,0.032908205,0.009420543,0.013803625
7392,0.3172675,0.5445919,0.62759477,0.009201411,0.43128031,0.0079437,0.0026798183,0.14905389,0.5341666,0.5204787,0.0030220256,0.023587365,0.35043648,0.006911372,0.057630517,0.033516742,0.0001043064,0.045017067,0.3498653,0.012439493,0.010719233,0.08501783,0.032059997,0.08039192
7394,0.21091118,0.1578318,0.38417876,0.058082987,0.23820375,0.038749862,0.0446733,0.23054492,0.20090826,0.21982343,0.014265886,0.085313104,0.29773626,0.026939513,0.05976673,0.11022274,0.0016935001,0.041877683,0.41731837,0.026744328,0.018390195,0.15375532,0.10133026,0.0751306
7395,0.08789157,0.01859507,0.023711108,0.05157013,0.29058427,0.19306174,0.02559566,0.6275739,0.018980723,0.06127425,0.010755995,0.011203378,0.1335066,0.027807428,0.023586536,0.0947382,4.5550216e-05,0.15559399,0.05166122,0.0059115817,0.0079346495,0.31668296,0.029640988,0.032199517
7397,0.046539318,0.033602186,0.04152632,0.06699477,0.07892425,0.11831238,0.022815991,0.52139294,0.021866169,0.1541357,0.02358982,0.033271078,0.4234415,0.010692194,0.0111596575,0.3525231,0.0001762828,0.051028285,0.08470433,0.009468744,0.0057244115,0.38302496,0.088724375,0.051148374
